substance,concentration,ph,method,seed,meanCurrent,stdCurrent,maxCurrent,minCurrent,meanVoltage,voltageRange,meanGradient,maxGradient,minGradient,peakCurrent,peakPotential,peakWidth,peakArea,peakProminence,peakSymmetry
dopamine,0.1,6.5,SWV,3,0.006091519259398937,0.016224199215260075,0.08744219046798281,-0.007724165350207007,0.09999999999999992,1.4,-4.940849937014558e-06,0.004835996036899482,-0.006024459240722984,0.08744219046798281,0.24105131414267822,0.0735919899874844,0.004980133657331974,0.08488761642865944,0.680000000000001
dopamine,0.1,6.5,SWV,4,0.006037963591940626,0.01621925774656231,0.08813887902366271,-0.008259595331908228,0.09999999999999992,1.4,-9.716531355891996e-07,0.005794468512092636,-0.006712139497976489,0.08813887902366271,0.23053817271589483,0.07183979974968713,0.004905641781969029,0.08573680225975659,0.8636363636363674
dopamine,0.1,6.5,SWV,5,0.006023030531856107,0.01625197776834701,0.08796330912922859,-0.007992286180939065,0.09999999999999992,1.4,3.6401053302596895e-06,0.005932923654000359,-0.006177113758189912,0.08796330912922859,0.22878598247809756,0.07183979974968713,0.004926190706824693,0.08560799028833171,0.7826086956521764
dopamine,0.1,6.5,SWV,6,0.006031947903290789,0.016223443605453153,0.0877058732063349,-0.007703030083234429,0.09999999999999992,1.4,2.5656942284393887e-06,0.005761854740965116,-0.0053105193265660725,0.0877058732063349,0.23404255319148926,0.07183979974968713,0.004914455931530629,0.08538945784687792,0.9523809523809518
dopamine,0.1,6.5,SWV,7,0.005878136224408022,0.016082189890654956,0.08668973167429334,-0.007193379735109603,0.09999999999999992,1.4,-3.721424590210755e-06,0.0054082718350525714,-0.005992900827560984,0.08668973167429334,0.2375469336670838,0.07008760951188986,0.004799163309291711,0.08451645472096642,0.7391304347826059
dopamine,0.1,6.5,SWV,8,0.0060355636844576545,0.016263945854231014,0.08745601268408373,-0.007251446942498907,0.09999999999999992,1.4,7.5539066403552915e-06,0.005497492420781704,-0.0060744543164395655,0.08745601268408373,0.232290362953692,0.07183979974968713,0.004915771388599343,0.08504642982122436,0.9523809523809518
dopamine,0.1,6.5,SWV,9,0.006050654872413328,0.016198809131702272,0.08782416373200877,-0.009215574966173319,0.09999999999999992,1.4,5.8583141703190703e-08,0.006160339815247943,-0.005380825671296467,0.08782416373200877,0.23404255319148926,0.07183979974968713,0.004897844506758231,0.08538765527047945,0.9523809523809518
dopamine,0.1,7.0,SWV,0,0.006049458726191241,0.016484122414370406,0.09358833900725,-0.0068791927812018976,0.09999999999999992,1.4,2.0569393927864374e-06,0.007521891359555593,-0.006570334279767116,0.09358833900725,0.2007509386733416,0.06658322903629543,0.004758141896756542,0.09137485112519834,0.8095238095238102
dopamine,0.1,7.0,SWV,1,0.0059817080202569615,0.016616241626964477,0.09465645761434024,-0.006327283992492528,0.09999999999999992,1.4,-9.608642417046693e-07,0.006618611023625279,-0.004614603320367965,0.09465645761434024,0.2007509386733416,0.06658322903629543,0.004796877867295447,0.0926064713948574,0.8095238095238102
dopamine,0.1,7.0,SWV,2,0.00601365855994924,0.016414882777404535,0.09315049552379813,-0.004928021860137444,0.09999999999999992,1.4,1.8427852246034816e-07,0.007601286578148923,-0.00467366483548225,0.09315049552379813,0.20250312891113886,0.06658322903629543,0.004735228376742914,0.09093411641392861,0.9000000000000019
dopamine,0.1,7.0,SWV,3,0.006148796113142734,0.016467975436304922,0.09377287948253037,-0.005863901023471965,0.09999999999999992,1.4,-5.362176699677043e-06,0.006025830896214519,-0.006298170973645984,0.09377287948253037,0.2007509386733416,0.06658322903629543,0.004747612156877498,0.0914653628546974,0.8095238095238102
dopamine,0.1,7.0,SWV,4,0.006091606068237185,0.016402263740313172,0.09340992085011585,-0.005818463340700708,0.09999999999999992,1.4,-1.1236235439502887e-06,0.00569991387976005,-0.005159729273465293,0.09340992085011585,0.20250312891113886,0.0683354192740927,0.004806832918947937,0.09112714027694346,0.8571428571428584
dopamine,0.1,7.0,SWV,5,0.006075659625641252,0.016551368245199666,0.09492210580147505,-0.005251973850861706,0.09999999999999992,1.4,3.8010965888115853e-06,0.006867742568935582,-0.004588395789332407,0.09492210580147505,0.20250312891113886,0.06658322903629543,0.004784890021749245,0.09276910024947592,0.9000000000000019
dopamine,0.1,7.0,SWV,6,0.006085182144862691,0.01652588647783051,0.09453905191924561,-0.005291918386143339,0.09999999999999992,1.4,2.6537741470185956e-06,0.006906092615631219,-0.004772712227365843,0.09453905191924561,0.19899874843554433,0.0630788485607009,0.004618437501718873,0.09241174333238565,0.7142857142857139
dopamine,0.1,7.0,SWV,7,0.0059209325473919714,0.01636242222874365,0.0926441195416061,-0.006553613457823442,0.09999999999999992,1.4,-4.059999102936958e-06,0.006885318905765991,-0.0051874567549156005,0.0926441195416061,0.19899874843554433,0.06483103879849816,0.00465556234685615,0.09070031510831747,0.7619047619047621
dopamine,0.1,7.0,SWV,8,0.006089043299005952,0.01655796682108995,0.09617729928153561,-0.00565058193866906,0.09999999999999992,1.4,7.980495022226631e-06,0.007271458358261502,-0.005119451212636753,0.09617729928153561,0.20425531914893613,0.06658322903629543,0.004775067964636443,0.0940067767327787,0.9999999999999967
dopamine,0.1,7.0,SWV,9,0.006105158600295676,0.01644633304127535,0.09462813448521755,-0.007212119513563504,0.09999999999999992,1.4,-2.3473704392382948e-08,0.007433121924787383,-0.004730022477617368,0.09462813448521755,0.2007509386733416,0.06658322903629543,0.004748538509588313,0.09237484051759151,0.8095238095238102
dopamine,0.1,7.5,SWV,0,0.006102536928656207,0.01677797980329478,0.09649587939844087,-0.007597943738106491,0.09999999999999992,1.4,2.0522701974449502e-06,0.0061034185080043445,-0.007763122403677516,0.09649587939844087,0.17622027534418017,0.06132665832290363,0.004604575602733145,0.09415504945853152,0.9444444444444472
dopamine,0.1,7.5,SWV,1,0.00603387549165987,0.01681263311188673,0.0954778256568907,-0.00830168866557786,0.09999999999999992,1.4,-1.0060999148594872e-06,0.005030532208675959,-0.00658302663605841,0.0954778256568907,0.17622027534418017,0.06658322903629532,0.004862907407091754,0.09324157733498623,0.8999999999999987
dopamine,0.1,7.5,SWV,2,0.006066255522802401,0.016606159670352418,0.0972170317759381,-0.007851408839182493,0.09999999999999992,1.4,1.5443629903323587e-07,0.005979626300155142,-0.00654850133014255,0.0972170317759381,0.17271589486858563,0.0630788485607009,0.00464565521336824,0.09485826110642258,0.7142857142857139
dopamine,0.1,7.5,SWV,3,0.006203209646991675,0.01664354160529445,0.09407591556988784,-0.007242167897656782,0.09999999999999992,1.4,-5.466576508674009e-06,0.005335677048311501,-0.0063805130255141125,0.09407591556988784,0.17797246558197743,0.06658322903629532,0.004809983918656339,0.09163907732466176,1.0
dopamine,0.1,7.5,SWV,4,0.006145250831493734,0.016561760692363422,0.09220933280836538,-0.008304616958002501,0.09999999999999992,1.4,-1.1710470902814917e-06,0.0061931986882221846,-0.00581602322294961,0.09220933280836538,0.1744680851063829,0.06483103879849805,0.004699981572447338,0.08980410830760896,0.8499999999999981
dopamine,0.1,7.5,SWV,5,0.006129090030679667,0.016755288798170506,0.09641984506182562,-0.0076427776934252616,0.09999999999999992,1.4,3.8198730257129785e-06,0.006281664233586484,-0.007498233270896486,0.09641984506182562,0.1744680851063829,0.0630788485607009,0.004682039959043683,0.09410438454122967,0.8000000000000006
dopamine,0.1,7.5,SWV,6,0.006138740555269085,0.016680784218724633,0.09303984249761445,-0.007206039476864346,0.09999999999999992,1.4,2.6571278341267978e-06,0.005455248575596337,-0.007412781374165667,0.09303984249761445,0.18147684605757186,0.06483103879849816,0.004754588131093538,0.09078578600819552,0.8500000000000013
dopamine,0.1,7.5,SWV,7,0.00597228305150006,0.016590004329464343,0.0954726837627978,-0.008704547772124352,0.09999999999999992,1.4,-4.146894539554123e-06,0.005799107014332127,-0.0050299750199293836,0.0954726837627978,0.17797246558197743,0.0630788485607009,0.004646313517833739,0.09334017881942913,0.9999999999999964
dopamine,0.1,7.5,SWV,8,0.00614265361253225,0.016773092008633795,0.09515775605766696,-0.007132516518848001,0.09999999999999992,1.4,8.055452541251634e-06,0.005544352840946036,-0.007749960199764046,0.09515775605766696,0.18147684605757186,0.0630788485607009,0.004690515567027863,0.09288031565186393,0.8000000000000006
dopamine,0.1,7.5,SWV,9,0.006158985541903655,0.016594253317311077,0.09435927118519673,-0.00848514749014384,0.09999999999999992,1.4,-5.610861320331324e-08,0.005549460005089685,-0.006958081376866706,0.09435927118519673,0.17622027534418017,0.0630788485607009,0.004650974533456614,0.09201451094133142,0.894736842105265
dopamine,0.1,8.0,SWV,0,0.006157957896010709,0.016978876975867613,0.09117813026719485,-0.00810323318886172,0.09999999999999992,1.4,1.9868736301174642e-06,0.006097140842102337,-0.006515238808681285,0.09117813026719485,0.1534418022528159,0.07183979974968713,0.005134556911667833,0.0888634713143522,0.8636363636363674
dopamine,0.1,8.0,SWV,1,0.006092146259382694,0.016962930534250065,0.09075296288015844,-0.007269658407351552,0.09999999999999992,1.4,-9.445584999107342e-07,0.005510995466985011,-0.005220195933582144,0.09075296288015844,0.14643304130162693,0.07534418022528155,0.0052758073956986305,0.08852252276659217,0.7916666666666665
dopamine,0.1,8.0,SWV,2,0.0061231823538307265,0.01681766309653081,0.09361230163081274,-0.007445687153389786,0.09999999999999992,1.4,1.6780953291148804e-07,0.006363125240965394,-0.005875171544578672,0.09361230163081274,0.15168961201501874,0.07008760951188986,0.005015661526658046,0.09133638796593627,0.9047619047619037
dopamine,0.1,8.0,SWV,3,0.006254452182283832,0.01690222044262229,0.09117687154953702,-0.007223517334832549,0.09999999999999992,1.4,-5.219902530294999e-06,0.005479028975930986,-0.006250864985706378,0.09117687154953702,0.14643304130162693,0.07183979974968713,0.005109930085642956,0.08882004422934119,0.7826086956521715
dopamine,0.1,8.0,SWV,4,0.006198898953691423,0.016811269749411124,0.09070590088134398,-0.008256787077195096,0.09999999999999992,1.4,-1.10265952497766e-06,0.006018069025395778,-0.004672036224587821,0.09070590088134398,0.1534418022528159,0.07183979974968713,0.005087724064688673,0.08836461637988521,0.8636363636363674
dopamine,0.1,8.0,SWV,5,0.006183408908662947,0.016954735473485052,0.09135270143773638,-0.007195755688126597,0.09999999999999992,1.4,3.681111911830637e-06,0.006155930341750104,-0.006234997704272261,0.09135270143773638,0.1481852315394242,0.07183979974968713,0.005139355144019922,0.08908296221110529,0.8636363636363621
dopamine,0.1,8.0,SWV,6,0.00619265888718557,0.016852094017938305,0.09075196042453573,-0.007548932038279627,0.09999999999999992,1.4,2.566626585173001e-06,0.00610813307878617,-0.006015511611545652,0.09075196042453573,0.15168961201501874,0.0735919899874844,0.005171089018619167,0.08851564364180617,0.9090909090909081
dopamine,0.1,8.0,SWV,7,0.006033110220112984,0.01683911486001076,0.09036843625692435,-0.007699181049632108,0.09999999999999992,1.4,-3.9549941040280605e-06,0.0064809853508850275,-0.004429350505011116,0.09036843625692435,0.14468085106382977,0.07183979974968702,0.0051105417873406915,0.08829753492191547,0.6400000000000021
dopamine,0.1,8.0,SWV,8,0.006196409532583827,0.01696728159532701,0.09150831068326894,-0.007225370163803275,0.09999999999999992,1.4,7.740893241495683e-06,0.006765727020252351,-0.00633869579352142,0.09150831068326894,0.1481852315394242,0.07359198998748429,0.005212071319819524,0.08924973587099104,0.8260869565217395
dopamine,0.1,8.0,SWV,9,0.00621206360346036,0.01680271026734056,0.0913308098930655,-0.005790888473395914,0.09999999999999992,1.4,-3.399668997208175e-08,0.006950228303688988,-0.006194634043806515,0.0913308098930655,0.15168961201501874,0.07183979974968713,0.005086106741896239,0.08897554285725383,0.9523809523809518
dopamine,0.2,6.0,SWV,0,0.01002186677680907,0.03186683535477532,0.17968040542892494,-0.01441618876290662,0.09999999999999992,1.4,1.6133486004006906e-06,0.01785574955252555,-0.01264746922684809,0.17968040542892494,0.25506883604505626,0.06483103879849816,0.009070824264442008,0.1771675383718988,0.7619047619047621
dopamine,0.2,6.0,SWV,1,0.009891869075976676,0.032020266370816924,0.17871192106335732,-0.014717145369484833,0.09999999999999992,1.4,-4.177108172522669e-06,0.012406815261777962,-0.011650901859316887,0.17871192106335732,0.2620775969962452,0.06483103879849805,0.009107539456056168,0.1763116470741974,0.9473684210526309
dopamine,0.2,6.0,SWV,2,0.00995317466155064,0.03185091506007069,0.17862935298173394,-0.0139912161368587,0.09999999999999992,1.4,-1.9798480198283007e-06,0.012471022849706082,-0.00861981761072626,0.17862935298173394,0.2585732165206507,0.06483103879849805,0.009048178654626371,0.1758995072132677,0.8499999999999981
dopamine,0.2,6.0,SWV,3,0.010212471903830461,0.032051172322950586,0.1807481731732928,-0.014072850946153587,0.09999999999999992,1.4,-1.2622193611726898e-05,0.014149903589045817,-0.012125489690288314,0.1807481731732928,0.2620775969962452,0.0630788485607009,0.00894810726833218,0.17788315937481952,0.894736842105265
dopamine,0.2,6.0,SWV,4,0.01010273763249409,0.03201304263206727,0.17809612577550304,-0.014399576791557907,0.09999999999999992,1.4,-4.489405067281862e-06,0.010377466623823653,-0.012696870600003698,0.17809612577550304,0.2568210262828535,0.06483103879849805,0.009102224211575029,0.17550604721739627,0.7619047619047643
dopamine,0.2,6.0,SWV,5,0.01007214015243332,0.031926208300768075,0.1800505544494931,-0.01319014822689975,0.09999999999999992,1.4,4.959976834702558e-06,0.012007371314465241,-0.011600615759236682,0.1800505544494931,0.2638297872340425,0.06483103879849816,0.009074306047417921,0.17725649721156322,0.7619047619047621
dopamine,0.2,6.0,SWV,6,0.010090411631495402,0.03183209453345191,0.1830296070903539,-0.013578377911201516,0.09999999999999992,1.4,2.7585343922994077e-06,0.010101803022210724,-0.009824984663378888,0.1830296070903539,0.25506883604505626,0.06483103879849805,0.009049542522654126,0.18038619330309527,0.681818181818183
dopamine,0.2,6.0,SWV,7,0.009775255210032396,0.03171108378907014,0.17905461220282595,-0.015485437204119362,0.09999999999999992,1.4,-1.0123620477804439e-05,0.011556942221747475,-0.011223167905953221,0.17905461220282595,0.2585732165206507,0.06483103879849805,0.009024798987369109,0.17666293681507614,0.8499999999999981
dopamine,0.2,6.0,SWV,8,0.010097820279925873,0.032001881242027935,0.1804478844265779,-0.015538501784006,0.09999999999999992,1.4,1.2979261353058789e-05,0.011840659098290893,-0.011390269038321632,0.1804478844265779,0.2568210262828535,0.0630788485607009,0.008930619535889849,0.17776685109006718,0.8000000000000006
dopamine,0.2,6.0,SWV,9,0.010128741760182003,0.031916396364386125,0.18005045904018593,-0.015437388511620475,0.09999999999999992,1.4,-2.3784757752329786e-06,0.012933307094640759,-0.010665490501927236,0.18005045904018593,0.25506883604505626,0.06307884856070078,0.008887178029267117,0.17701106277901563,0.6363636363636369
dopamine,0.2,6.5,SWV,0,0.010131507658028817,0.03212945617532159,0.17318851548201997,-0.01597674625217064,0.09999999999999992,1.4,1.492084856737851e-06,0.011392615350197905,-0.012399283999300764,0.17318851548201997,0.22878598247809756,0.06833541927409259,0.009421147856814705,0.17037238989266051,0.7727272727272753
dopamine,0.2,6.5,SWV,1,0.010006638347727158,0.03242743863202172,0.17077716243115357,-0.014675577224145564,0.09999999999999992,1.4,-4.069939232432365e-06,0.010376163143708476,-0.012283161652617912,0.17077716243115357,0.232290362953692,0.0735919899874844,0.009967451492121311,0.16807135272615467,0.9090909090909081
dopamine,0.2,6.5,SWV,2,0.010065525436800601,0.03220336290108823,0.17675395297116292,-0.015790986706851494,0.09999999999999992,1.4,-1.9593606755545868e-06,0.010358319374824725,-0.008705328002203694,0.17675395297116292,0.2270337922403003,0.07008760951188986,0.009593785957779846,0.17363153233440753,0.6666666666666675
dopamine,0.2,6.5,SWV,3,0.010314593440305901,0.03228465954245371,0.1720988300267611,-0.01689731874200768,0.09999999999999992,1.4,-1.2181867270233764e-05,0.00958048689845771,-0.011897670738134799,0.1720988300267611,0.24105131414267822,0.0735919899874844,0.009902957969389782,0.16872740196518488,0.680000000000001
dopamine,0.2,6.5,SWV,4,0.010209188170131975,0.032271722540327424,0.1734431697112844,-0.01795791710715016,0.09999999999999992,1.4,-4.369916059777967e-06,0.011460436622089391,-0.013287867077485797,0.1734431697112844,0.23053817271589483,0.07183979974968713,0.0097559940314439,0.17039183998234594,0.8636363636363674
dopamine,0.2,6.5,SWV,5,0.010179797756242403,0.03233607996458971,0.173090348237819,-0.01745110502373904,0.09999999999999992,1.4,4.706689090332188e-06,0.01172001398665927,-0.012234859331926317,0.173090348237819,0.22878598247809756,0.07183979974968713,0.009797443384563263,0.17014504972434635,0.7826086956521764
dopamine,0.2,6.5,SWV,6,0.010197348428093245,0.032280925559260425,0.17259141715599757,-0.016886687040443004,0.09999999999999992,1.4,2.59209323447081e-06,0.011403835599104871,-0.010529276626461314,0.17259141715599757,0.23404255319148926,0.0735919899874844,0.009918335056776919,0.16970262159965918,1.0
dopamine,0.2,6.5,SWV,7,0.009894624881959432,0.03200316771794397,0.17057374447815482,-0.015876337240143933,0.09999999999999992,1.4,-9.781862485738396e-06,0.010700345916182907,-0.011872301741964669,0.17057374447815482,0.2375469336670838,0.07008760951188986,0.009543870144564327,0.1679632625174243,0.7391304347826059
dopamine,0.2,6.5,SWV,8,0.010204464806412685,0.03236148006755826,0.17210175310498865,-0.015987631321357526,0.09999999999999992,1.4,1.2409613992142423e-05,0.010884330024626784,-0.012032810758784682,0.17210175310498865,0.232290362953692,0.07183979974968713,0.009775844488206198,0.16903445222859892,0.9523809523809518
dopamine,0.2,6.5,SWV,9,0.010234166438736685,0.03223367214351994,0.17282422995451932,-0.019839422770559563,0.09999999999999992,1.4,-2.34226262355638e-06,0.012188826347126341,-0.010666044457977704,0.17282422995451932,0.23404255319148926,0.07183979974968713,0.00972446295556853,0.16947984192549198,0.9523809523809518
dopamine,0.2,7.0,SWV,0,0.01023267289952128,0.03278399889503692,0.18418931589915688,-0.015275794164133508,0.09999999999999992,1.4,1.5905679488311255e-06,0.014909543862564913,-0.012972866060293296,0.18418931589915688,0.2007509386733416,0.06658322903629543,0.009469091288836736,0.18169085701380427,0.8095238095238102
dopamine,0.2,7.0,SWV,1,0.010099324197039508,0.03304403739467492,0.18629161473705075,-0.01430022918687824,0.09999999999999992,1.4,-4.349151696223779e-06,0.013130827129174665,-0.00913283466759237,0.18629161473705075,0.2007509386733416,0.06658322903629543,0.009541301663331636,0.18405442675130415,0.8095238095238102
dopamine,0.2,7.0,SWV,2,0.010162210080703815,0.03264701802361472,0.18333675907050137,-0.011280412257303571,0.09999999999999992,1.4,-2.0952519079923883e-06,0.015065811597884858,-0.009241349093247413,0.18333675907050137,0.20250312891113886,0.06658322903629543,0.00941634623635765,0.18071777488055202,0.9000000000000019
dopamine,0.2,7.0,SWV,3,0.010428191329554488,0.032752100074243166,0.18455253326486049,-0.012713515155842507,0.09999999999999992,1.4,-1.3011929410404601e-05,0.011964958726960025,-0.01243718715886834,0.18455253326486049,0.2007509386733416,0.06658322903629543,0.009435269296268489,0.18167230210149446,0.8095238095238102
dopamine,0.2,7.0,SWV,4,0.01031562839492725,0.03261964169887575,0.1838473667487289,-0.01297197790508078,0.09999999999999992,1.4,-4.669498790353683e-06,0.011322623503562591,-0.010205765754172983,0.1838473667487289,0.20250312891113886,0.0683354192740927,0.009555372418819917,0.18104216549135718,0.8571428571428584
dopamine,0.2,7.0,SWV,5,0.010284242191639117,0.032912615439274644,0.18682368852125514,-0.011970507881885192,0.09999999999999992,1.4,5.023463529872259e-06,0.01362117431975058,-0.009081252323015286,0.18682368852125514,0.20250312891113886,0.06658322903629543,0.009504813381311646,0.18419009045863666,0.9000000000000019
dopamine,0.2,7.0,SWV,6,0.010302984661773209,0.03286346228558377,0.18604641123971744,-0.012099514666646799,0.09999999999999992,1.4,2.765273643412184e-06,0.013696655879631887,-0.009437687257372152,0.18604641123971744,0.19899874843554433,0.0630788485607009,0.009187995569016656,0.18368427564015194,0.7142857142857139
dopamine,0.2,7.0,SWV,7,0.009979704329799685,0.032541893399214296,0.18231675602263303,-0.014619903602859108,0.09999999999999992,1.4,-1.0448949578215545e-05,0.013655768523285393,-0.010244920825924594,0.18231675602263303,0.19899874843554433,0.06483103879849816,0.00925654716549396,0.1802182871687408,0.7619047619047621
dopamine,0.2,7.0,SWV,8,0.010310584285835952,0.032927573102736044,0.1892986632469194,-0.012373421078699402,0.09999999999999992,1.4,1.3249464286098763e-05,0.014416635112454203,-0.010111317100671993,0.1892986632469194,0.20425531914893613,0.06658322903629543,0.009489828055453849,0.18669587001860954,0.9999999999999967
dopamine,0.2,7.0,SWV,9,0.010342302841199379,0.03270838343530989,0.18623586841726483,-0.015931069222447775,0.09999999999999992,1.4,-2.504155247175085e-06,0.014734825551026377,-0.009353160692633946,0.18623586841726483,0.2007509386733416,0.06658322903629543,0.009430808162911536,0.18336797550380174,0.8095238095238102
dopamine,0.2,7.5,SWV,0,0.010338027510108426,0.033346921018555895,0.18986928470822606,-0.016831388701931627,0.09999999999999992,1.4,1.5804191432802392e-06,0.01205094004196943,-0.015362646800417094,0.18986928470822606,0.17622027534418017,0.06132665832290363,0.009145033882139319,0.18691505451605453,0.9444444444444472
dopamine,0.2,7.5,SWV,1,0.010202926425887993,0.03341558014199238,0.1878661200455722,-0.018222094487032495,0.09999999999999992,1.4,-4.437356426167003e-06,0.009937588007314266,-0.013040641542971201,0.1878661200455722,0.17622027534418017,0.06658322903629532,0.009666435256336724,0.18524151623163268,0.8999999999999987
dopamine,0.2,7.5,SWV,2,0.010266638714849854,0.03300839922657843,0.19127056420471866,-0.017330117121630097,0.09999999999999992,1.4,-2.1538373558866916e-06,0.01183317921357456,-0.012972425710200554,0.19127056420471866,0.17271589486858563,0.0630788485607009,0.00923375595616838,0.18837790403959112,0.7142857142857139
dopamine,0.2,7.5,SWV,3,0.010536115315920958,0.03308265332504773,0.18510906878686195,-0.016145501678779702,0.09999999999999992,1.4,-1.3213974719144904e-05,0.010551556977208113,-0.012597488816899517,0.18510906878686195,0.17797246558197743,0.06658322903629532,0.009536049990654836,0.1816955202013158,1.0
dopamine,0.2,7.5,SWV,4,0.010422073152569182,0.03291858348684034,0.18142854228180857,-0.018236020407499925,0.09999999999999992,1.4,-4.761913313023264e-06,0.012244504128616593,-0.011531171481064972,0.18142854228180857,0.1744680851063829,0.06483103879849805,0.009339181898913885,0.17839811141840803,0.8499999999999981
dopamine,0.2,7.5,SWV,5,0.010390274492253241,0.03329890678136539,0.18971332039672395,-0.016910258431008234,0.09999999999999992,1.4,5.0584276006746125e-06,0.012405487021858248,-0.014841157570873342,0.18971332039672395,0.1744680851063829,0.0630788485607009,0.0092985117889461,0.18679750204368023,0.8000000000000006
dopamine,0.2,7.5,SWV,6,0.010409263263714523,0.03315343838343189,0.18305873819086455,-0.016072486948975735,0.09999999999999992,1.4,2.77056205449083e-06,0.010777706963525282,-0.014673301295800321,0.18305873819086455,0.18147684605757186,0.06483103879849816,0.009451620530418954,0.1803976004335937,0.8500000000000013
dopamine,0.2,7.5,SWV,7,0.010081734592314564,0.032974562716695174,0.18785740767287765,-0.01900461301666228,0.09999999999999992,1.4,-1.06173138764107e-05,0.01147606599431087,-0.009960371403798213,0.18785740767287765,0.17797246558197743,0.0630788485607009,0.009237541632605838,0.185449437571883,0.9999999999999964
dopamine,0.2,7.5,SWV,8,0.010416962757083679,0.03333587684603452,0.18722603253781384,-0.015925345676122672,0.09999999999999992,1.4,1.3392529097584105e-05,0.010952335248702861,-0.015336748303426198,0.18722603253781384,0.18147684605757186,0.0630788485607009,0.009313603551124178,0.184359893766365,0.8000000000000006
