substance,concentration,ph,method,seed,meanCurrent,stdCurrent,maxCurrent,minCurrent,meanVoltage,voltageRange,meanGradient,maxGradient,minGradient,peakCurrent,peakPotential,peakWidth,peakArea,peakProminence,peakSymmetry
dopamine,0.1,6.5,CV,8,0.00801073916893456,0.02195851416527861,0.10406923493798684,-0.05102263807966969,0.10000000000000003,1.4,3.948079959044993e-06,0.006842801973448498,-0.007815809366131004,0.10406923493798684,0.22765531062124245,0.10941883767535077,0.008611044801554805,0.10051039828193539,0.9499999999999992
dopamine,0.1,6.5,CV,9,0.008097821069030224,0.022065172019530177,0.1045422726110328,-0.051685606146915544,0.10000000000000003,1.4,-1.138044000226414e-06,0.006856911835094917,-0.009362320895023809,0.1045422726110328,0.22765531062124245,0.10941883767535066,0.008598491096949022,0.10105288380627132,0.8571428571428567
dopamine,0.1,7.0,CV,0,0.008022391238060153,0.022188268998329607,0.10240689533817884,-0.0510703266258548,0.10000000000000003,1.4,2.1229095499877715e-06,0.009069443364304774,-0.009028195434198402,0.10240689533817884,0.19959919839679363,0.10380761523046089,0.008408139136941264,0.09898933997525806,0.9473684210526307
dopamine,0.1,7.0,CV,1,0.008006500252731426,0.022290537919092916,0.10323074920684851,-0.05304112399335906,0.10000000000000003,1.4,4.09077320250451e-06,0.007268201665886896,-0.006364639593533951,0.10323074920684851,0.19959919839679363,0.11503006012024042,0.009039257690446298,0.09969002569226888,0.8636363636363648
dopamine,0.1,7.0,CV,2,0.008087791739120595,0.02224006003637403,0.10349171439410124,-0.05172940498025792,0.10000000000000003,1.4,1.7441263160789663e-06,0.005940293455451884,-0.007844310771153329,0.10349171439410124,0.21643286573146292,0.10941883767535077,0.008780346370367995,0.10009940527284214,0.6250000000000004
dopamine,0.1,7.0,CV,3,0.008243226622188892,0.022332069380217052,0.10579791217330192,-0.053134387274391896,0.10000000000000003,1.4,-1.9573517035292463e-05,0.005870307543951937,-0.011711907608114521,0.10579791217330192,0.20240480961923846,0.11222444889779559,0.008933992290763436,0.10220227566358168,0.904761904761905
dopamine,0.1,7.0,CV,4,0.008119998143214058,0.02242192620126897,0.10490570512586014,-0.05152543943221423,0.10000000000000003,1.4,-3.685669911570183e-06,0.007421691551964638,-0.007501954171693431,0.10490570512586014,0.19959919839679363,0.11503006012024053,0.009129496883970495,0.10150496885983701,0.9523809523809534
dopamine,0.1,7.0,CV,5,0.00814975539516775,0.022272019188165564,0.10334254613964143,-0.05368861661234223,0.10000000000000003,1.4,1.0672568813701495e-06,0.006273346010565822,-0.007971002406039878,0.10334254613964143,0.20240480961923846,0.11222444889779559,0.008877202662700008,0.09982952313885643,0.904761904761905
dopamine,0.1,7.0,CV,6,0.008113086731659301,0.02222958454823064,0.10604339636813899,-0.05261633216032855,0.10000000000000003,1.4,8.278189878759913e-06,0.009329909784311821,-0.006670514467525185,0.10604339636813899,0.19959919839679363,0.10941883767535066,0.008766494087963065,0.10252718261233848,0.9500000000000011
dopamine,0.1,7.0,CV,7,0.007960482742629274,0.022374275289974297,0.10546730171903745,-0.05169375441770728,0.10000000000000003,1.4,-5.689308122331527e-07,0.007252229431650988,-0.009018755461085166,0.10546730171903745,0.2052104208416834,0.11222444889779559,0.009002681381860812,0.1023777064184282,0.904761904761905
dopamine,0.1,7.0,CV,8,0.008071126790511593,0.022223874833100416,0.10645502921415186,-0.05211068766155424,0.10000000000000003,1.4,3.962241760582531e-06,0.005559072132691266,-0.007819371465495962,0.10645502921415186,0.1967935871743487,0.11222444889779559,0.008907031205800983,0.10288080688124504,0.818181818181817
dopamine,0.1,7.0,CV,9,0.0081592881394772,0.02233706431363622,0.10473027000495069,-0.05005026888250005,0.10000000000000003,1.4,-1.1869287187370633e-06,0.006336445758890676,-0.008602532676461945,0.10473027000495069,0.1967935871743487,0.11222444889779559,0.008915318836221292,0.10124197777922679,0.904761904761905
dopamine,0.1,7.5,CV,0,0.008085950158936818,0.022469018224963833,0.1050913018141637,-0.05423313761905953,0.10000000000000003,1.4,2.1146072089804795e-06,0.007673201157191729,-0.008661894639005146,0.1050913018141637,0.15751503006012024,0.11222444889779559,0.008965976962684747,0.10166665038782495,0.5384615384615383
dopamine,0.1,7.5,CV,1,0.008069865923196577,0.022593248731847627,0.11032660496602106,-0.054506984556697446,0.10000000000000003,1.4,4.106402068579578e-06,0.006593306743051905,-0.007521889274934831,0.11032660496602106,0.16593186372745494,0.10941883767535066,0.008847328571275301,0.10682180785977,0.6956521739130435
dopamine,0.1,7.5,CV,2,0.008152145996062423,0.022470751728919266,0.10626185417825633,-0.054194426122629404,0.10000000000000003,1.4,1.7312175888525796e-06,0.00693945978234407,-0.007761129138896997,0.10626185417825633,0.16593186372745494,0.11503006012024053,0.009118292782491719,0.10286669731574323,0.7826086956521753
dopamine,0.1,7.5,CV,3,0.008309471124102607,0.02266819437787917,0.1078396782597531,-0.05298698784736894,0.10000000000000003,1.4,-1.9845669809685175e-05,0.008059982356546508,-0.011854606320520449,0.1078396782597531,0.17715430861723447,0.11222444889779559,0.009101675116381467,0.10416849152017083,0.999999999999998
dopamine,0.1,7.5,CV,4,0.008184744062517629,0.0227258744058556,0.10734892372424232,-0.05606129431119532,0.10000000000000003,1.4,-3.7646104381912366e-06,0.007216445767082205,-0.00918171636806888,0.10734892372424232,0.17434869739478953,0.11222444889779559,0.00913976915641433,0.10398990642699069,0.999999999999998
dopamine,0.1,7.5,CV,5,0.008214863192672483,0.022637126639331116,0.10679437347994769,-0.0523317697610746,0.10000000000000003,1.4,1.0461167390307114e-06,0.005318176649582332,-0.007645330554615987,0.10679437347994769,0.16593186372745494,0.11503006012024053,0.009188385564921476,0.10337353395228144,0.7083333333333335
dopamine,0.1,7.5,CV,6,0.00817774860122653,0.022517815653736166,0.10576379709398465,-0.05416762306972629,0.10000000000000003,1.4,8.344741955643586e-06,0.009443504524107364,-0.006894743999593472,0.10576379709398465,0.17434869739478953,0.11222444889779559,0.009016268113184643,0.10228808083830847,0.999999999999998
dopamine,0.1,7.5,CV,7,0.008023288793751766,0.02261292401768946,0.10609005666221118,-0.05220399581034735,0.10000000000000003,1.4,-6.099686474189056e-07,0.008923779793926587,-0.00689766539327012,0.10609005666221118,0.16593186372745494,0.11222444889779559,0.009114240224171786,0.10303599960905509,0.7391304347826093
dopamine,0.1,7.5,CV,8,0.008135278384867689,0.022502321888121467,0.1061622028926109,-0.05106166714470323,0.10000000000000003,1.4,3.976307554668723e-06,0.007208850443079885,-0.008895519711701078,0.1061622028926109,0.1715430861723447,0.10941883767535066,0.008902483421819235,0.10263045206844072,0.8571428571428567
dopamine,0.1,7.5,CV,9,0.008224511864768821,0.022637059649140062,0.10791512387551158,-0.05419253266539427,0.10000000000000003,1.4,-1.2354820318667205e-06,0.006759039173735555,-0.007383053534596923,0.10791512387551158,0.16873747494989977,0.11222444889779559,0.009076630827154687,0.10439439096285891,0.818181818181817
dopamine,0.1,8.0,CV,0,0.00814953424505034,0.0227919394845532,0.10863652816884506,-0.053819460309303783,0.10000000000000003,1.4,2.106244045444565e-06,0.008422674231613837,-0.007727726615382826,0.10863652816884506,0.15751503006012024,0.10661322645290583,0.008826330149588406,0.10521447984772325,0.583333333333333
dopamine,0.1,8.0,CV,1,0.008133255343155888,0.02286898789087194,0.1059997069949212,-0.056224839912844535,0.10000000000000003,1.4,4.1221454309339e-06,0.006566136855148994,-0.0075955467535504875,0.1059997069949212,0.15190380761523048,0.11503006012024053,0.00922950577606819,0.10246094793345616,0.8636363636363632
dopamine,0.1,8.0,CV,2,0.008216531244832733,0.022740430866285414,0.10334943829329628,-0.05418169701063973,0.10000000000000003,1.4,1.718214292946038e-06,0.007122008205571954,-0.00811333371297689,0.10334943829329628,0.14629258517034072,0.10941883767535066,0.008935197637180666,0.09998575156567036,0.9500000000000011
dopamine,0.1,8.0,CV,3,0.008375760465683484,0.02298457199089203,0.10776588002935819,-0.054919482218298274,0.10000000000000003,1.4,-2.0119816361483315e-05,0.00932024507438569,-0.011998350436447302,0.10776588002935819,0.14629258517034072,0.11503006012024053,0.009391601234201666,0.10413076689956263,0.9523809523809534
dopamine,0.1,8.0,CV,4,0.00824952384294826,0.023028915808678725,0.11193792207771656,-0.053834663813964984,0.10000000000000003,1.4,-3.84412927910173e-06,0.0060695398259489825,-0.009746780608069602,0.11193792207771656,0.14629258517034072,0.10941883767535066,0.009119796369020992,0.108641494213899,0.9500000000000011
dopamine,0.1,8.0,CV,5,0.008280007502405604,0.022962975055937838,0.10762110566707055,-0.05729602941203213,0.10000000000000003,1.4,1.0248217250819897e-06,0.0062115147258815576,-0.006789183657849464,0.10762110566707055,0.14629258517034072,0.10941883767535077,0.009031620833599614,0.10429394906818831,0.9499999999999992
dopamine,0.1,8.0,CV,6,0.00824244371617672,0.022836781327865725,0.10695899506560173,-0.05425455309350195,0.10000000000000003,1.4,8.411781589663027e-06,0.009557931453198368,-0.0072163713864378315,0.10695899506560173,0.13787575150300602,0.11783567134268536,0.00943781538773914,0.10351314031275853,0.7499999999999992
dopamine,0.1,8.0,CV,7,0.008086114494625526,0.022875321092272968,0.10714888709728271,-0.054438308683113903,0.10000000000000003,1.4,-6.513071237013723e-07,0.009797492242751456,-0.007372502461110779,0.10714888709728271,0.14909819639278554,0.10941883767535066,0.009011380149366317,0.10412767714168511,0.9500000000000011
dopamine,0.1,8.0,CV,8,0.008199459486356461,0.022814888553075452,0.10628073664803468,-0.05550767520923142,0.10000000000000003,1.4,3.990476394048106e-06,0.007524913471170857,-0.007943456321571146,0.10628073664803468,0.14909819639278554,0.11783567134268536,0.009412525026843978,0.10281172367010294,1.0
dopamine,0.1,8.0,CV,9,0.008289772951569909,0.022935753758430384,0.10839034650192796,-0.05308181425971691,0.10000000000000003,1.4,-1.2843910441028561e-06,0.006598703003409305,-0.00795663204942934,0.10839034650192796,0.14629258517034072,0.11222444889779559,0.009176756651584555,0.104922013972996,0.999999999999998
dopamine,0.2,6.0,CV,0,0.012724247499893664,0.04318067192237573,0.19588129386353845,-0.10680830225359651,0.10000000000000003,1.4,1.503211273085999e-06,0.012385288908591644,-0.014549212229021911,0.19588129386353845,0.25290581162324655,0.11222444889779559,0.017228655166630344,0.19227582709011937,0.8181818181818203
dopamine,0.2,6.0,CV,1,0.01269393203514182,0.04307512872220463,0.2013431736481297,-0.10733395937977835,0.10000000000000003,1.4,5.257333497744755e-06,0.013161127975368166,-0.014012192774742601,0.2013431736481297,0.2585170340681363,0.10941883767535077,0.016959176490703543,0.19752179450002608,0.9499999999999992
dopamine,0.2,6.0,CV,2,0.012849012990745035,0.04331147210578271,0.20208403345568568,-0.10817261204663743,0.10000000000000003,1.4,7.806009667639842e-07,0.012358041140931038,-0.014479187398107246,0.20208403345568568,0.25290581162324655,0.10661322645290583,0.016764602544468103,0.19837893476681964,0.8095238095238101
dopamine,0.2,6.0,CV,3,0.01314553838683518,0.043203877979977365,0.19745233775278762,-0.10044512395271972,0.10000000000000003,1.4,-3.988737853495713e-05,0.015276572655962328,-0.022363137919702805,0.19745233775278762,0.26132264529058113,0.11222444889779559,0.017127043040007568,0.19324977559728682,0.8181818181818203
dopamine,0.2,6.0,CV,4,0.012910453618112166,0.04328400666207272,0.20086239317871993,-0.10613737705869354,0.10000000000000003,1.4,-9.577900582627659e-06,0.012225265452193546,-0.015641325315519188,0.20086239317871993,0.25290581162324655,0.10941883767535077,0.017036310535782598,0.19721777741615626,0.8571428571428585
dopamine,0.2,6.0,CV,5,0.012967221962179733,0.0429285610315391,0.19948647435923622,-0.09948640314510557,0.10000000000000003,1.4,-5.106727374801379e-07,0.012806930051720664,-0.014292270535195706,0.19948647435923622,0.2669338677354709,0.11503006012024042,0.01745265924391017,0.19543651196292938,0.7083333333333346
dopamine,0.2,6.0,CV,6,0.012897268617368701,0.04311963951719312,0.2026593028045553,-0.10403836679155307,0.10000000000000003,1.4,1.3245729435711524e-05,0.01780877911219643,-0.015965395496987875,0.2026593028045553,0.25290581162324655,0.10941883767535077,0.01695085570279611,0.1988528539364774,0.8571428571428585
dopamine,0.2,6.0,CV,7,0.012606143759172088,0.04343259522464114,0.20260502456903234,-0.10452759917297128,0.10000000000000003,1.4,-3.632051892186102e-06,0.013863522352149396,-0.014805637727006854,0.20260502456903234,0.25571142284569137,0.11222444889779559,0.017388399644484933,0.19934918581065647,0.904761904761905
dopamine,0.2,6.0,CV,8,0.012817221024941998,0.04308653798967766,0.19853131700760662,-0.10594955996555204,0.10000000000000003,1.4,5.01213218917361e-06,0.013037014442414202,-0.018883831091656377,0.19853131700760662,0.25571142284569137,0.11222444889779559,0.017083471696094605,0.1945051595969986,0.999999999999998
dopamine,0.2,6.0,CV,9,0.012985407717696042,0.04330627881975922,0.19843306812669678,-0.10100116376370824,0.10000000000000003,1.4,-4.811015522431378e-06,0.015255856133982428,-0.015751706751040265,0.19843306812669678,0.2585170340681363,0.10941883767535077,0.01702380036628307,0.1944209992592291,0.9499999999999992
dopamine,0.2,6.5,CV,0,0.012850471488177124,0.04363989797228346,0.20005820500159077,-0.10676447005568487,0.10000000000000003,1.4,1.4866000392417463e-06,0.015584021064536702,-0.015310022384042497,0.20005820500159077,0.22765531062124245,0.11222444889779559,0.017405973243036346,0.19649824297946056,0.904761904761905
dopamine,0.2,6.5,CV,1,0.01281976937009783,0.04368115295322696,0.2031921150744353,-0.10643341017977,0.10000000000000003,1.4,5.288603563484782e-06,0.014430950147048802,-0.013651304967034787,0.2031921150744353,0.23607214428857715,0.11503006012024042,0.017756624736095863,0.19938228260166366,0.7826086956521736
dopamine,0.2,6.5,CV,2,0.012976828278801847,0.04377965398812272,0.20445165361201148,-0.10373323170807158,0.10000000000000003,1.4,7.547733253311876e-07,0.012564272032335635,-0.016987228582253166,0.20445165361201148,0.21643286573146292,0.10661322645290583,0.016959518183893893,0.2006647537746839,0.583333333333333
dopamine,0.2,6.5,CV,3,0.013277135656531077,0.04376715646700489,0.2060471431404437,-0.1077844151561239,0.10000000000000003,1.4,-4.043189885432599e-05,0.014297990949544176,-0.022648647955844085,0.2060471431404437,0.22484969939879762,0.11222444889779559,0.01744562206292667,0.20182237156549707,0.8181818181818203
dopamine,0.2,6.5,CV,4,0.013039052539974583,0.04394109628475642,0.2070022169630946,-0.11556900843132567,0.10000000000000003,1.4,-9.735843932140609e-06,0.013159868308015757,-0.014707275750339477,0.2070022169630946,0.21923847695390786,0.10661322645290583,0.017029444398906253,0.20339427739107657,0.6521739130434792
dopamine,0.2,6.5,CV,5,0.013096544926022283,0.04356904511853741,0.20061524760187513,-0.10495751871933374,0.10000000000000003,1.4,-5.529697049972346e-07,0.01160337846124463,-0.015594838647083399,0.20061524760187513,0.23046092184368738,0.10941883767535077,0.017107593313586054,0.19657297788783987,0.9499999999999992
dopamine,0.2,6.5,CV,6,0.013025699373430207,0.04366808406806768,0.20049248934525843,-0.10745694206804736,0.10000000000000003,1.4,1.337888610934906e-05,0.018036058235586308,-0.013633630824260744,0.20049248934525843,0.23326653306613232,0.10941883767535066,0.017152619220238866,0.19671343507119582,0.9499999999999972
dopamine,0.2,6.5,CV,7,0.012730861413816656,0.04399556076148946,0.20038594132661136,-0.10336774118996324,0.10000000000000003,1.4,-3.7141599477494726e-06,0.013610742236390354,-0.01777640768727596,0.20038594132661136,0.22204408817635268,0.10941883767535066,0.017324070416526872,0.1971294381967996,0.6956521739130435
dopamine,0.2,6.5,CV,8,0.012944630827895265,0.043638646110530234,0.20355895042708605,-0.10399867863654329,0.10000000000000003,1.4,5.040274877430508e-06,0.013483523809298667,-0.015400891972018278,0.20355895042708605,0.22765531062124245,0.10941883767535077,0.01711380033916297,0.19958849871930406,0.9499999999999992
dopamine,0.2,6.5,CV,9,0.013114962628597297,0.04384910307349818,0.20448420996507619,-0.10542421645606033,0.10000000000000003,1.4,-4.908160464755753e-06,0.013489095288912109,-0.01845214834559896,0.20448420996507619,0.22765531062124245,0.10941883767535066,0.017078585292208716,0.20055207289244123,0.8571428571428567
dopamine,0.2,7.0,CV,0,0.01296912781221897,0.04409638807211962,0.20032939790632823,-0.10420811936931734,0.10000000000000003,1.4,1.4701033492559023e-06,0.017849277076368755,-0.017756078090918295,0.20032939790632823,0.19959919839679363,0.11222444889779559,0.017600814765143462,0.19677174218047935,0.904761904761905
dopamine,0.2,7.0,CV,1,0.012938041707005741,0.04428631170590638,0.20194102912440565,-0.10819981675262469,0.10000000000000003,1.4,5.319658004424249e-06,0.014276106185913004,-0.012590160001726426,0.20194102912440565,0.19959919839679363,0.11503006012024042,0.017976296288480697,0.19812784310326834,0.8636363636363648
dopamine,0.2,7.0,CV,2,0.013097064929704513,0.04419417457076121,0.20231120655066606,-0.1056315601080345,0.10000000000000003,1.4,7.291237801030862e-07,0.011724263725827508,-0.015460644342491024,0.20231120655066606,0.21643286573146292,0.10941883767535077,0.017441251330619252,0.19861435497063074,0.6250000000000004
dopamine,0.2,7.0,CV,3,0.013401128210169026,0.04437231221330977,0.20696139455243445,-0.10841602533367133,0.10000000000000003,1.4,-4.09726643979236e-05,0.011569629718166219,-0.02293218923870279,0.20696139455243445,0.20240480961923846,0.10941883767535066,0.017462272956770046,0.2027586104426088,0.9500000000000011
dopamine,0.2,7.0,CV,4,0.013160067421084271,0.04455120427941373,0.20521759472740705,-0.10521086655155232,0.10000000000000003,1.4,-9.892698172871251e-06,0.014619907342426207,-0.014664891299461585,0.20521759472740705,0.19959919839679363,0.11503006012024053,0.018149972720899337,0.20165550297235169,0.9523809523809534
dopamine,0.2,7.0,CV,5,0.013218278856432878,0.044248682502889825,0.20215818283960485,-0.1095002143348803,0.10000000000000003,1.4,-5.949750109854636e-07,0.012379086985733853,-0.015734097138147354,0.20215818283960485,0.20240480961923846,0.11222444889779559,0.01762442947362554,0.19813130123296743,0.904761904761905
dopamine,0.2,7.0,CV,6,0.013146547248337359,0.04417434228216892,0.20744315776997743,-0.10738697737403056,0.10000000000000003,1.4,1.3511124592362364e-05,0.01826177014079261,-0.013185573632801633,0.20744315776997743,0.19959919839679363,0.10941883767535066,0.017425676687546337,0.20361107900363307,0.9500000000000011
dopamine,0.2,7.0,CV,7,0.012848021791242557,0.044455583618765546,0.20630412183250207,-0.10553927170410116,0.10000000000000003,1.4,-3.7957018218009955e-06,0.014251422585047795,-0.017773582655310607,0.20630412183250207,0.2052104208416834,0.11222444889779559,0.017857101303225063,0.20299105700847966,0.904761904761905
dopamine,0.2,7.0,CV,8,0.01306446478974366,0.04416051707010771,0.20823976366042807,-0.1062867659497639,0.10000000000000003,1.4,5.06822350592466e-06,0.010924936832430471,-0.015430949339897321,0.20823976366042807,0.1967935871743487,0.11222444889779559,0.017698591802910182,0.20423353380398052,0.818181818181817
dopamine,0.2,7.0,CV,9,0.013236926906660364,0.04438378372832269,0.20486577236060735,-0.10234907592501877,0.10000000000000003,1.4,-5.004635537723824e-06,0.012405334111370885,-0.016943885654204113,0.20486577236060735,0.1967935871743487,0.11222444889779559,0.01769778485695711,0.20088038276509965,0.904761904761905
dopamine,0.2,7.5,CV,0,0.013095268922292352,0.044646429164159236,0.20543336428361553,-0.11070543152530152,0.10000000000000003,1.4,1.4537641433029388e-06,0.015077729745824178,-0.017088232190872164,0.20543336428361553,0.15751503006012024,0.11222444889779559,0.017825613730167403,0.20181413288001834,0.5384615384615383
dopamine,0.2,7.5,CV,1,0.013063802495640701,0.0448793213844875,0.215804066314033,-0.11124853542657938,0.10000000000000003,1.4,5.3504159871894035e-06,0.012962158915341776,-0.014849844937978467,0.215804066314033,0.16593186372745494,0.10941883767535066,0.017587852231902373,0.2120184472088664,0.6956521739130435
dopamine,0.2,7.5,CV,2,0.013224771280203346,0.04464643653532762,0.20785198300798896,-0.11052160818910242,0.10000000000000003,1.4,7.037190957426484e-07,0.013677900682518791,-0.015324513052868277,0.20785198300798896,0.16593186372745494,0.11503006012024053,0.01810778749496788,0.2041156297823858,0.7826086956521753
dopamine,0.2,7.5,CV,3,0.013532554608046081,0.04503063112043694,0.21096499841370236,-0.10827488683442546,0.10000000000000003,1.4,-4.150826757630105e-05,0.015800176416685408,-0.023213023722516272,0.21096499841370236,0.17715430861723447,0.11222444889779559,0.018072084485932123,0.20669310811361455,0.999999999999998
dopamine,0.2,7.5,CV,4,0.013288544572491784,0.04514668779027403,0.21001316359869213,-0.11420976135511035,0.10000000000000003,1.4,-1.0048055019978026e-05,0.01421187885519297,-0.01808984912602937,0.21001316359869213,0.17434869739478953,0.11222444889779559,0.01815617486306057,0.2064382401490805,0.999999999999998
dopamine,0.2,7.5,CV,5,0.013347468192807682,0.04496362657610279,0.20889377820534097,-0.10698312182492715,0.10000000000000003,1.4,-6.365793174402529e-07,0.010384314467621912,-0.015097970261685023,0.20889377820534097,0.16593186372745494,0.11503006012024053,0.0182370168359973,0.205034983619782,0.7083333333333335
dopamine,0.2,7.5,CV,6,0.013274858987850663,0.0447390215462492,0.20691209795590282,-0.11057469710477427,0.10000000000000003,1.4,1.3642100673668333e-05,0.018485327309435168,-0.013575077547202788,0.20691209795590282,0.17434869739478953,0.11222444889779559,0.017912824294582068,0.20309337403185135,0.999999999999998
dopamine,0.2,7.5,CV,7,0.012972681235607627,0.044923450839219205,0.20751588659502443,-0.10672202197956045,0.10000000000000003,1.4,-3.876465264350086e-06,0.017544686752373792,-0.013628643302797856,0.20751588659502443,0.16593186372745494,0.11222444889779559,0.01807490387744297,0.20425842314361337,0.7391304347826093
dopamine,0.2,7.5,CV,8,0.013191772295419775,0.04470607631203496,0.2076906372455456,-0.10450828183996076,0.10000000000000003,1.4,5.095905325578188e-06,0.014158199768617388,-0.017544948566717372,0.2076906372455456,0.1715430861723447,0.11222444889779559,0.017939332275667404,0.20369842050027281,0.818181818181817
dopamine,0.2,7.5,CV,9,0.013366344391696365,0.04497150265733139,0.2111085717207927,-0.11055380578428385,0.10000000000000003,1.4,-5.100189620870769e-06,0.013324934465229234,-0.014523153222147936,0.2111085717207927,0.16873747494989977,0.11222444889779559,0.018015170376481364,0.20706148343592518,0.818181818181817
